"Project.Name","Out.Degrees","In.Degrees"
"uncbv",9,0
"uncon_derive",5,2
"undither",6,0
"undo",1,0
"undulate",7,0
"unescape",0,2
"uni",1,0
"unic",9,1
"unic-bidi",8,2
"unic-char",2,1
"unic-char-property",2,13
"unic-cli",7,0
"unic-emoji",1,1
"unic-emoji-char",3,1
"unic-idna",10,1
"unic-idna-mapping",5,1
"unic-idna-punycode",2,1
"unic-normal",3,2
"unic-segment",3,1
"unic-ucd",14,2
"unic-ucd-age",5,1
"unic-ucd-bidi",5,3
"unic-ucd-case",4,1
"unic-ucd-category",6,4
"unic-ucd-common",4,2
"unic-ucd-ident",6,1
"unic-ucd-name",4,1
"unic-ucd-normal",6,3
"unic-ucd-segment",3,1
"unic-ucd-version",1,12
"unic-utils",1,9
"unicase",4,34
"unicase_serde",4,1
"unichars",0,1
"unicode_names",2,1
"unicode_names_macros",3,1
"unicode_reader",1,0
"unicode_skeleton",1,0
"unicode-bidi",6,5
"unicode-jp",4,0
"unicode-reverse",2,0
"unicode-script",1,0
"unicode-segmentation",1,46
"unicode-trie",1,0
"unicode-width",0,37
"unicorn",4,0
"unicorn_hat_hd",4,0
"unicorn-adapter-https",1,0
"unicorn-messages",1,2
"unicorn-rpc",2,0
"unicows-sys",1,0
"unidecode",3,5
"unidiff",4,1
"unidiffr",3,0
"unify",0,1
"unindent",0,11
"union-find",2,2
"union-future",1,0
"uniparc_xml_parser",1,0
"unique-type-id",2,1
"unique-type-id-derive",4,0
"unison",5,0
"unit-derive",2,0
"units",1,0
"unittest",0,2
"univstring",1,0
"unix",12,4
"unix_socket",5,32
"unix-daemonize",1,2
"unix-fd",6,0
"unix-tty",5,1
"unixbar",12,0
"unjson",1,3
"unqlite",5,0
"unqlite-sys",3,1
"unrar",10,0
"unrar_sys",2,1
"unreachable",1,21
"unreliable-message",3,1
"unrest",6,0
"unrest_codegen",3,0
"unrest_tmp_quote",1,3
"unrest_tmp_syn",9,1
"unrest_tmp_synom",3,1
"unsafe_unions",1,1
"unsafe-any",1,12
"unsafe-unicorn",4,0
"unshare",3,4
"untrustended",3,0
"unw",2,0
"unwind",3,1
"unwind-sys",2,1
"unwrap",0,29
"unzip",4,0
"uom",7,2
"upaste",8,0
"uploads-im-client",15,0
"upm_lib",3,0
"uptime",2,0
"uptime_lib",3,1
"uq",1,0
"urbandict",6,0
"urbandictionary",8,0
"urbit",4,0
"urdf-rs",5,3
"urdf-viz",15,1
"urdict",6,0
"uri",3,0
"uri_parser",1,0
"uritemplate",1,0
"url",13,651
"url_serde",4,18
"url-decoder",2,0
"url-normalizer",1,0
"url-tail",18,0
"urlencode",2,0
"urlencoded",4,26
"urlmon-sys",1,0
"urlshortener",4,1
"urlshortener-cli",1,0
"usb",1,1
"user",3,4
"user-sync",1,0
"user32-sys",2,43
"userenv-sys",2,3
"username",2,2
"userror",1,1
"users",1,18
"userstyles",4,0
"usi",1,1
"usi-run",7,0
"usp10-sys",1,1
"ustulation-test1",1,0
"ut181a",7,1
"ut181a-cli",5,0
"utah",8,0
"utf-8",2,3
"utf16-ext",1,0
"utf8-cstr",1,1
"utf8-ranges",1,5
"utils",1,7
"utime",3,0
"utmp",1,1
"utp",10,1
"utp2",7,0
"uuid",7,253
"uuid_to_pokemon",2,0
"uuid_v1",6,0
"uuid_v1_variant",3,0
"uuid-b64",10,0
"uuid-sys",2,3
"uuid1",4,0
"ux",0,1
"uxtheme-sys",1,0
"v8",5,1
"v8_rub",7,0
"v8-api",3,2
"v8-ng-sys",5,1
"v8-sys",7,1
"v8unpack",2,0
"v8unpack4rs",4,1
"va_list",2,1
"va_list-helper",1,1
"va_list-rs",2,0
"va_list-test",1,1
"valico",16,3
"valid_toml",3,0
"validate",1,1
"validator",9,1
"validator_derive",10,0
"validator-cli",9,0
"valor",7,0
"valora",10,0
"valuable_futures",3,1
"value_from_type_macros",5,0
"vanityhash",6,0
"vape",2,0
"vaporlight",3,0
"vapoursynth-sys",1,0
"var_int",1,0
"variable_size_byte_writer",2,0
"variance",0,2
"varint",3,2
"varnishslog",17,0
"varuint",2,0
"varys",1,0
"vasp-poscar",7,0
"vat",4,0
"vatfluid",2,1
"vault",5,0
"vccomsup-sys",1,0
"vcdiff",2,0
"vcpkg_cli",2,0
"vcstatus",3,0
"vdmdbg-sys",1,0
"vds_uuid-sys",1,0
"veb-rs",1,0
"vec_map",3,37
"vec-arena",1,1
"vec-vp-tree",3,0
"vec2",2,5
"vec3",1,5
"vec4",3,1
"vecio",2,2
"vecmat",2,0
"vecmath",2,30
"vectorphile",1,0
"vectors",2,0
"vectortile",3,0
"vegas-lattice",7,0
"vegas-rs",1,0
"vek",12,1
"ver",2,0
"verbal_expressions",1,0
"verex",2,0
"vergen",4,17
"veriform",4,0
"verify_tls_cert",4,0
"verilog",3,0
"verne",5,0
"version",0,27
"version-consts-git",2,0
"version-sort",1,0
"version-sync",8,20
"version-sys",1,0
"vertree",8,0
"vervolg",9,0
"veryfast",2,0
"vfilt",2,0
"vfw32-sys",1,0
"vgmdb",7,0
"vgmdb-rust",5,0
"vibrant",5,0
"vice",3,0
"victor",5,0
"victoria-dom",4,0
"vidar",3,0
"video-metadata",3,0
"videocore",1,0
"vigil-reporter",6,0
"vigil-server",21,0
"vikos",4,0
"virgil",7,0
"virt",1,1
"virtdisk-sys",1,0
"virtual_view",7,1
"virtual_view_dom",5,0
"vision",6,0
"vk",0,1
"vk_api",0,1
"vk_generator",3,0
"vkrs",11,0
"vks",2,3
"vlc-rs",1,0
"vlfeat-sys",1,0
"vlq",1,1
"vm-info",4,0
"vmfparser",1,0
"vnc",7,3
"vnc-client",7,0
"vnc-proxy",4,0
"vndb",10,0
"vob",1,0
"vobject",2,3
"vobsub",12,2
"vobsub2png",11,0
"voc-perturb",5,0
"voice",12,0
"void",0,67
"voidmap",17,0
"volatile_cell",2,1
"volatile-register",1,11
"volition",2,1
"volume",2,0
"voodoo",13,1
"voodoo_winit",2,1
"vorbis",6,4
"vorbis-encoder",5,1
"vorbis-shortener",2,0
"vorbis-sys",4,5
"vorbisenc-sys",4,0
"vorbisfile",1,0
"vorbisfile-sys",5,1
"voronoi",6,0
"vosealias",2,0
"voucherify_rs",5,0
"vox_box",10,0
"voxel_worldgen",4,0
"vpncloud",20,0
"vpsearch",2,1
"vpx",2,0
"vrust",8,0
"vscmgr-sys",1,0
"vsop87",1,1
"vsprintf",2,1
"vss_uuid-sys",1,0
"vssapi-sys",1,1
"vst",6,0
"vst2",5,0
"vstorinterface-sys",1,0
"vt100",4,0
"vtcol",2,0
"vtd_xml",6,0
"vte",1,3
"vte-rs",11,0
"vte-sys",10,1
"vtebench",5,0
"vterm-sys",11,0
"vulkan_rs",9,0
"vulkan_rs_generator",2,1
"vulkan-malloc",3,0
"vulkano",7,11
"vulkano_text",6,2
"vulkano-framing",4,0
"vulkano-glfw",3,0
"vulkano-shader-derive",4,4
"vulkano-shaders",1,6
"vulkano-win",5,5
"vulkanology",3,0
"w_result",1,3
"wabt",5,2
"wabt-sys",3,1
"wai",12,0
"wait-timeout",5,9
"walkdir",10,165
"walker",0,5
"wallet-gen",9,0
"walmart_partner_api",12,0
"waltz",9,1
"waltz_cli",12,0
"wamp",13,0
"wan",8,0
"wana_kana",6,0
"wanikani",6,0
"warc",3,0
"warc_parser",1,0
"warheadhateus",12,1
"warmy",3,1
"warn",1,0
"warp10",6,0
"washed_up",5,0
"wasm-bindgen",1,0
"wasm-bindgen-cli",6,0
"wasm-bindgen-cli-support",5,1
"wasm-bindgen-macro",5,1
"wasm-bindgen-shared",3,3
"wasm-gc",3,0
"wasm-gc-api",3,2
"wasm-nm",3,0
"wasm-rust-utils",2,0
"wasm-sign",7,1
"wasm-sign-cli",7,0
"wasm-snip",3,0
"wasm-wrapper-gen",2,0
"wasm-wrapper-gen-build",3,0
"wasm-wrapper-gen-impl",6,1
"wasm-wrapper-gen-shared",5,2
"wasmi",3,0
"wasmparser",0,1
"wat",1,0
"watchexec",13,1
"water",1,0
"waterfall",5,2
"waterrower",3,0
"wavefile",2,0
"waveform",3,0
"waveform_space",4,0
"wavelet-matrix",5,0
"way-cooler",28,0
"way-cooler-background",6,0
"way-cooler-bg",8,0
"way-cooler-client",4,0
"way-cooler-client-helpers",2,2
"way-cooler-ipc",2,1
"wayland-client",10,13
"wayland-kbd",9,4
"wayland-protocols",5,3
"wayland-scanner",1,6
"wayland-server",6,6
"wayland-sys",3,11
"wayland-window",6,3
"wbemuuid-sys",1,0
"wbs-backup",2,0
"wbs-backup-daemon",2,0
"wc-bg",8,0
"wc-grab",3,0
"wc-lock",13,0
"wcmapi-sys",1,0
"wcmguid-sys",1,0
"wcwidth",0,1
"wd40",5,0
"wdg-base16",2,0
"wdg-base32",1,0
"wdg-telegram-bot",5,0
"wdsbp-sys",1,0
"wdsclientapi-sys",1,0
"wdsmc-sys",1,0
"wdspxe-sys",1,0
"wdstptc-sys",1,0
"weak_static",1,0
"weak-table",1,0
"weakjson",1,0
"weakrand",1,0
"weather",7,0
"weave",13,1
"web-push",16,0
"web-view",8,0
"web3",21,0
"webbing",1,0
"webcomponent",1,0
"webdriver",9,4
"webdriver_client",11,0
"webextension-protocol",1,0
"WebFoolKit",1,0
"webgl",6,0
"webhook-listen",12,0
"webicon",11,0
"webidl",4,1
"webidl-parser",3,0
"webkit2gtk",14,3
"webkit2gtk-sys",14,1
"webkit2gtk-webextension",7,1
"webkit2gtk-webextension-sys",10,2
"webkitgtk",17,0
"webkitgtk-sys",12,1
"webkitten",5,0
"webm",3,1
"webm-native",3,0
"webm-sys",3,1
"webm-sys-native",3,2
"webmachine-rust",9,1
"webpki",5,14
"webpki-roots",2,11
"webplatform",3,0
"webscale",4,0
"webservices-sys",1,0
"websession",11,0
"websocat",8,0
"websocket",19,27
"websocket-server",4,0
"websocket-stream",2,0
"websocket-sys",1,0
"websocket-transport",4,0
"websocket-vi",10,1
"webview",3,0
"wecapi-sys",1,0
"wechat",7,0
"wechat-sdk",1,0
"wechatpay",7,0
"wee_alloc",4,1
"wee-matrix",6,1
"wee-peg",3,2
"wee-rl",9,1
"weeb_api",8,0
"weeks-from-now",3,0
"weighted-regexp",3,0
"weld",9,0
"weldmock",13,0
"wemo",10,0
"wer-sys",1,0
"wesers",9,0
"wesley",3,0
"wevtapi-sys",1,1
"wex",5,0
"wf",2,0
"wfbuf",2,0
"wfst",4,0
"wgetj",7,0
"whatlang",3,1
"whereami",2,0
"which",2,7
"whirlpool",7,1
"whirlpool-asm",5,1
"whisper",10,1
"white-balance",6,0
"whiteread",1,0
"whitespacers",8,0
"whoami",2,1
"whois",1,0
"whos-online",14,0
"wiaguid-sys",1,0
"wiaservc-sys",1,0
"wiautil-sys",1,0
"widestring",2,7
"wifi",1,0
"wifi_drone",3,0
"wifilocation",7,0
"wifiscanner",1,2
"wigner-symbols",5,0
"wiiuse-sys",1,0
"wikibase",3,2
"wikibase_rs_rocket_example",4,0
"wikipedia",5,0
"wild",1,1
"wild_thread_pool",4,1
"win32_filetime_utils",2,1
"win32-error",2,1
"winapi",51,702
"winauth",7,1
"winbio-sys",1,0
"wincolor",2,1
"windows_dpi",6,0
"windows-data-pdf-sys",1,0
"windows-error",2,2
"windows-named-pipe",2,0
"windows-networking-sys",1,0
"windows-ui-sys",1,0
"windows-win",5,1
"windowscodecs-sys",1,0
"windowssideshowguids-sys",1,0
"windres",2,0
"winfax-sys",1,0
"winfolder",4,0
"winhandle",7,1
"winhttp-sys",1,1
"wininet-sys",1,0
"winit",23,31
"winmm-sys",2,3
"winreg",9,16
"winres",2,1
"winrt",5,2
"winrt-notification",5,0
"winsatapi-sys",1,0
"winscard-sys",1,1
"winspool-sys",1,1
"winsta-sys",1,0
"winstrm-sys",1,0
"winter",1,0
"wintrust-sys",1,0
"winusb-sys",1,1
"winutil",3,1
"wio",5,1
"wire",4,0
"wireguard-p2p",15,0
"wireless",4,0
"wires",12,0
"wiringpi",3,1
"wiringpi_sys",1,0
"wither",7,0
"witty",9,0
"wkb",3,0
"wkdr",3,0
"wkhtmltopdf",7,0
"wkt",1,0
"wlanapi-sys",1,0
"wlanui-sys",1,0
"wlc",11,1
"wlc-sys",3,1
"wlc-sys-with_elogind",3,1
"wlc-with_elogind",11,0
"wldap32-sys",1,0
"wm-daemons",3,0
"wmcodecdspuuid-sys",1,0
"wmdrmsdk-sys",1,0
"wmip-sys",1,0
"wmiutils-sys",1,0
"wmvcore-sys",1,0
"wnvapi-sys",1,0
"woff2-sys",4,0
"wolfram_alpha",12,0
"wombo",8,0
"wonder",1,0
"woodpecker",9,0
"woot",3,0
"woothee",11,0
"word_replace",3,0
"word2vec",1,0
"wordcount",1,0
"wordcut-engine",2,1
"wordlist-generator",3,0
"wordnet_stemmer",1,0
"wordrand",2,0
"workerpool",1,0
"workspaceax-sys",1,0
"worldgen",4,0
"worley-noise",4,0
"wormhole",2,0
"wow32-sys",1,0
"wowcpe",8,0
"wpactrl",5,0
"wpilib-hal",4,0
"wping",8,0
"wrap",1,0
"wrapcenum-derive",2,1
"wrapped-vec",2,1
"wrapped2d",10,0
"wren",3,0
"wren_rust",2,0
"wren-rs",1,0
"wren-sys",1,2
"wright",3,0
"writium",6,3
"writium-auth",1,1
"writium-cache",3,1
"writus",22,0
"ws",17,16
"ws2_32-sys",2,23
"ws281x",2,0
"wsbapp_uuid-sys",1,0
"wsbonline-sys",1,0
"wsbroad",6,0
"wscapi-sys",1,0
"wsclient-sys",1,0
"wsdapi-sys",1,0
"wsmsvc-sys",1,0
"wsnmp32-sys",1,0
"wsock32-sys",1,0
"wst",2,0
"wstr",3,0
"wstr_impl",2,1
"wtsapi32-sys",1,0
"wuguid-sys",1,0
"www-authenticate",3,0
"wynncraft",6,0
"wyrm",10,0
"x11",4,30
"x11-clipboard",2,2
"x11-dl",4,10
"x11-screenshot",3,0
"x11cap",3,1
"x1b",2,0
"x25519-dalek",2,0
"x264",1,0
"x264-framing",2,0
"x264-sys",2,2
"x509-parser",5,0
"x86",6,2
"x86_64",5,4
"x86asm",4,0
"xalloc",2,0
"xapirpc",9,0
"xapobase-sys",1,0
"xargo",20,0
"xaswitch-sys",1,0
"xattr",2,2
"xaudio2-sys",1,0
"xbdm",1,0
"xcb",3,13
"xcb-util",2,3
"xcf",2,0
"xch",11,0
"xch_ceb_lib",2,0
"xch-ceb",3,0
"xcore",2,0
"xcur",2,0
"xdg",0,30
"xdg-basedir",0,4
"xdr",1,0
"xdr-codec",3,4
"xdrgen",11,1
"xed-sys",1,0
"xen",1,1
"xenu-background",4,0
"xero",13,0
"xflow",4,0
"xfs",1,0
"xhtmlchardet",1,1
"xi-core-lib",6,0
"xi-rope",1,3
"xi-rpc",3,1
"xidlehook",8,0
"xinput",2,0
"xinput-sys",2,3
"xinput9_1_0-sys",1,0
"xkb",4,0
"xkbcommon",3,6
"xkbcommon-sys",2,1
"xkcd",14,0
"xkcdpass",4,0
"xkpwgen",11,0
"xl2txt",2,0
"xlsx",2,0
"xlsx_reader",2,0
"xlsx2csv",4,0
"xmas-elf",1,8
"xmath",1,0
"xmc4100",4,0
"xmc4200",4,0
"xmc4400",4,0
"xmc4500",4,0
"xmc4700",4,0
"xml_oxide",3,0
"xml_writer",0,1
"xml-rpc",12,1
"xml-rs",1,102
"xml5ever",11,2
"xmlhelper",2,1
"xmlJSON",2,0
"xmllite-sys",1,0
"xmlparser",7,1
"xmlrpc",6,3
"xmltree",2,13
"xmodem",4,0
"xmpp",8,0
"xmpp-addr",3,0
"xmpp-client",11,1
"xmpp-derive",4,0
"xmpp-jid",3,0
"xmpp-parsers",10,2
"xmpp-proto",11,1
"xmpp-proto",11,3
"xmpp-rs",16,0
"xmz-snapshot",1,0
"xolehlp-sys",1,0
"xor",8,0
"xor_name",5,10
"xor-genkeys",2,0
"xor-keysize-guess",5,0
"xor-utils",2,4
"xoroshiro",4,0
"xoroshiro128",1,1
"xorshift",3,2
"xorshift128plus",1,0
"xpad",4,0
"xpath_reader",3,1
"xplane_plugin",1,0
"xplm",5,0
"xplm-sys",2,1
"xpsprint-sys",1,0
"xpsupport",2,1
"xpsupport-sys",1,0
"xraise",2,0
"xrl",12,0
"xsettings",3,0
"xstream",5,0
"xsv",18,0
"xswag-base",3,1
"xswag-syntax-java",5,0
"xvf",5,0
"xxcalc",2,0
"xxd-rs",4,0
"xxhash",0,3
"xxhash-sys",2,1
"xxhash2",2,1
"xxtea",1,0
"xyio",8,0
"xyz",3,1
"xz-decom",1,0
"xz-embedded-sys",2,1
"xz2",6,7
"y4m",1,0
"yabs",14,0
"yacli",4,0
"yade",3,1
"yadict",2,0
"yadns",7,0
"yaecs",2,0
"yalb",1,0
"yamaha_avr",6,0
"yaml",2,0
"yaml_file_handler",1,0
"yaml-merge-keys",5,0
"yaml-rust",3,72
"yamlate",5,0
"yamlette",4,0
"yandex_translate",6,0
"yansi",1,6
"yapb",1,0
"yasna",2,3
"ydcv-rs",21,0
"yell",4,0
"yew",3,0
"ykcryptsetup",10,0
"ykpers-rs",7,1
"yobicrypto",19,2
"yobot",6,0
"yoga",3,0
"yoga-sys",4,0
"yoin",3,0
"yoin-core",1,2
"yoin-ipadic",3,1
"yosys-netlist-json",3,0
"youkebox",16,0
"youtube-downloader",5,0
"youtube3-util",3,0
"yowsl",5,0
"ytdl",14,0
"yubibomb",2,0
"yubico",7,0
"yubihsm",18,0
"yubihsm-client",1,0
"yubikey",4,1
"yubirs",9,0
"yunpian",4,0
"yup-hyper-mock",2,158
"yup-oauth2",20,317
"yyid",2,1
"z",4,0
"z3",6,0
"z3-sys",2,2
"z85",1,0
"zaif-api",7,0
"zalgo",1,1
"zap",6,0
"zbar",2,0
"zbase32",4,0
"zbox",11,0
"zbuf",1,0
"zc_geo",1,0
"zcash-vanity",9,0
"zcfg",1,1
"zcfg_flag_parser",2,0
"zdaemon",3,3
"zdd",2,0
"zeit-rs",4,0
"zermelo",6,0
"zero",0,2
"zero_sum",6,1
"zero-formatter",2,0
"zero85",1,0
"zerodrop",1,0
"zfilexfer",6,1
"zhelezo",11,0
"zif",2,0
"zif_identity",3,1
"zif_net",2,1
"zinc64",8,0
"zip",7,44
"zip_codes",4,0
"zip-sys",1,0
"zipcat",3,0
"zipf",2,0
"zipkin",6,2
"zircon",16,0
"zk-4lw",1,0
"zkp",6,0
"zlib",1,0
"zlib-sys",1,0
"zlo",3,1
"zlog",2,0
"zmq",12,9
"zmq-ffi",1,1
"zmq-pw",12,3
"zmq-pw-sys",3,1
"zmq-rs",3,0
"zmq-sys",3,1
"zmtp",1,1
"zombie",1,0
"zoneinfo_compiled",2,1
"zoneinfo_parse",3,1
"zookeeper",13,0
"zookeeper_derive",2,1
"zoom",2,0
"zopfli",6,4
"zou",5,0
"zpatial",1,1
"zr",4,0
"zser",5,0
"zstd",12,5
"zstd-safe",2,1
"zstd-sys",4,2
"zwave",1,0
"zxcvbn",15,2
"zydis",2,0
"zyre",1,0
"zyre-sys",1,1
"abort_on_panic",0,5
"adi_clock",0,1
"afi_docf",0,1
"algebloat_macros",0,1
"aligned",0,2
"alloc-no-stdlib",0,3
"amcl",0,4
"amethyst_ecs",0,1
"android_ffi",0,3
"android_glue",0,5
"android_injected_glue",0,2
"anymap",0,8
"anyrange",0,1
"append",0,1
"aren_alloc",0,1
"argparse-rs",0,1
"array_ext",0,1
"array_tool",0,3
"ascii_utils",0,1
"asciiutils",0,1
"asprim",0,1
"assert_approx_eq",0,14
"assert_matches",0,30
"assert_ne",0,2
"atomic_immut",0,2
"atomic-option",0,3
"atomic-stamped-ptr",0,1
"aurum-numeric",0,4
"ayzim-macros",0,1
"bare-metal",0,45
"base_custom",0,1
"base64-rs",0,1
"bchannel",0,1
"bdrck_test",0,1
"bencher",0,54
"bidir-map",0,1
"binomial-iter",0,1
"bit_field",0,8
"bit_manager",0,2
"bit_range",0,1
"bitflags-core",0,1
"bitstream-io",0,5
"bitstream-rs",0,1
"block-padding",0,1
"blockcounter",0,2
"boolinator",0,7
"bounded-integer",0,1
"boxfnonce",0,2
"build_const",0,1
"build_script_file_gen",0,1
"byte_string",0,1
"byte-slice",0,1
"byte-tools",0,28
"bytestool",0,2
"bytevec",0,2
"c_linked_list",0,3
"c_str",0,3
"cargotest",0,1
"cavity",0,1
"cdg",0,1
"cereal_macros",0,2
"cesu8",0,3
"cfg-if",0,68
"cfile-rs",0,1
"charsets",0,1
"checked_cast",0,1
"checked_int_cast",0,1
"chinese-numbers",0,1
"chomp-nl",0,1
"chunked_transfer",0,1
"ci_info",0,1
"cli_test_dir",0,8
"clippy-mini-macro-test",0,1
"codeviz_macros",0,5
"collect-mac",0,7
"collections-rs",0,1
"color_quant",0,5
"compile_msg",0,2
"compiler_error",0,1
"computus",0,1
"concat_bytes",0,1
"cons-list",0,1
"consistenttime",0,1
"constant_time_eq",0,8
"cookie-factory",0,8
"copy_arena",0,1
"cortex-m-semihosting",0,4
"cpp_utils",0,10
"cpuio",0,1
"crc-core",0,1
"crc16",0,7
"crc24",0,1
"crc64",0,1
"crc8",0,1
"cretonne",0,4
"cribbage-core",0,1
"crow_util",0,1
"crusadertest1",0,1
"cslice",0,5
"cstr-macro",0,4
"cty",0,3
"cuda-sys",0,1
"dangerous_option",0,1
"db_key",0,2
"db-key",0,3
"dbus-rs",0,1
"debug-builders",0,6
"define_error",0,2
"defmac",0,3
"delegatemethod",0,1
"dhltest",0,1
"dhltest_underscore",0,1
"dhltest-dash",0,1
"display_bytes",0,1
"dnum",0,5
"dont_panic",0,1
"downcast",0,4
"downcast-rs",0,4
"draw_queue",0,1
"dsl_macros",0,1
"dtoa",0,12
"easy-shortcuts",0,2
"ego-tree",0,1
"either_n",0,1
"elastic_requests",0,3
"elfloader",0,1
"elfloader32",0,1
"embedded_types",0,1
"embedded-serial",0,3
"emoji-commit-type",0,1
"emu-audio-types",0,3
"encoding_index_tests",0,5
"english-numbers",0,1
"enum_traits",0,1
"enum-kinds-traits",0,1
"enumset",0,2
"epsilonz_algebra",0,3
"errln",0,3
"error_def",0,2
"error-chain-for-dumb-ides",0,1
"error-type",0,4
"etclient-core",0,1
"etcommon-hexutil",0,20
"etcommon-util",0,7
"ethcore-bytes",0,1
"ethcore-util",0,1
"ethereum-hexutil",0,13
"eudex",0,1
"executable-path",0,1
"exitcode",0,4
"exonum_flamer",0,1
"faiss-sys",0,1
"fake_clock",0,3
"fake-simd",0,4
"fallible-iterator",0,16
"fallible-streaming-iterator",0,1
"fast_io",0,2
"fftw-src",0,1
"field-offset",0,2
"find_folder",0,17
"fixedbitset",0,12
"fixture",0,3
"floating-duration",0,1
"fluent_validator",0,2
"fmt-extra",0,2
"fn_move",0,2
"focus-events",0,2
"focus-input",0,1
"focus-sound",0,1
"foreign-types-shared",0,1
"fps_clock",0,1
"free_macros",0,2
"free-ranges",0,2
"freeimage-sys",0,1
"from-ascii",0,1
"fs_extra",0,7
"ftoa",0,1
"futures-await-await-macro",0,1
"gc_plugin",0,1
"gdnative-sys",0,1
"genco",0,10
"gimli-permutation",0,1
"glium_macros",0,1
"gmp-mpfr-sys",0,6
"graphsearch",0,1
"graphy_error",0,5
"graphy_plugin_test_0",0,1
"gridsim",0,1
"groupable",0,1
"gtmpl_value",0,2
"gurobi-sys",0,1
"hado",0,1
"handlebox",0,1
"hashconsing",0,1
"hashindexed",0,1
"hashmap_core",0,1
"headers",0,1
"hex_d_hex",0,1
"hexf-parse",0,4
"hlist-macro",0,1
"html5ever_test_util",0,2
"htmlstream",0,1
"httpdate",0,4
"human-size",0,1
"humansize",0,6
"i2csensors",0,7
"id-set",0,1
"ident_case",0,1
"if_chain",0,10
"imagesize",0,1
"imgref",0,7
"index_queue",0,1
"index-fixed",0,4
"indexed-line-reader",0,2
"indextree",0,3
"int_traits",0,4
"integer-atomics",0,1
"integer-encoding",0,8
"integral_square_root",0,1
"intel-tsx-hle",0,1
"interpolate_idents",0,8
"intovec",0,1
"io-synesthesist",0,1
"io-test-util",0,1
"ioctl-gen",0,1
"ioutil",0,1
"ipnet",0,1
"ipp-ctypes",0,2
"ipp-sys-build-help",0,4
"iso_country",0,2
"iso6937",0,1
"iter-merge-sort",0,1
"iter-read",0,1
"iterslide",0,1
"ivyrust",0,1
"jec-rccow",0,1
"kailua_env",0,8
"kamadak-exif",0,1
"keystream",0,1
"khronos_api",0,12
"kinder",0,1
"krb5-sys",0,1
"lalr",0,1
"lalrpop-intern",0,2
"lalrpop-util",0,28
"lambda_calculus",0,1
"latin",0,1
"lcd-ili9341",0,1
"lde",0,1
"lexers",0,5
"libsensors-sys",0,1
"libsgutils2-sys",0,1
"license-exprs",0,1
"lininterp",0,1
"link-config",0,1
"lock-free-stack",0,2
"lock-wrappers",0,1
"log-mdc",0,3
"lttng-ust",0,1
"luhnmod10",0,1
"luminance-windowing",0,1
"luthor",0,2
"mach_o_sys",0,2
"make-cmd",0,8
"managed",0,1
"managed",0,1
"many2many",0,1
"maplit",0,74
"marksman_escape",0,3
"maud_htmlescape",0,2
"maybe-owned",0,1
"mayda_macros",0,1
"mazth",0,2
"mdbm-sys",0,1
"memalloc",0,4
"memcmp",0,1
"memoffset",0,1
"memory_units",0,1
"memstream",0,2
"millefeuille",0,1
"minihttpse",0,1
"miniurl",0,1
"mli",0,1
"mm_math",0,2
"monad_macros",0,2
"more-asserts",0,1
"moz_cbor",0,1
"mp4parse_fallible",0,1
"mpmc",0,4
"mucell",0,1
"mucow",0,1
"multi_reader",0,1
"namedarg_hack",0,1
"nametable",0,1
"napi-sys",0,1
"natord",0,2
"nbchan",0,1
"nccl",0,1
"neon-build",0,1
"nettraits",0,1
"nibble_vec",0,1
"nickel_macros",0,1
"nix-test",0,1
"nlp-annotations",0,1
"nodrop-union",0,3
"numtoa",0,4
"nvml-wrapper-sys",0,1
"nvpair-sys",0,3
"object-alloc",0,3
"objpool",0,2
"obozrenie-core",0,1
"odbc-ffi",0,1
"odbc-sys",0,3
"opaque-debug",0,8
"opencl-sys",0,2
"openmpt-sys",0,2
"openssl-probe",0,11
"option-filter",0,5
"ord_subset",0,1
"owned_chars",0,2
"oxidation_bencode",0,1
"p-macro",0,8
"panning",0,1
"parser-combinators",0,2
"path_buf",0,1
"pathdiff",0,1
"pdqselect",0,1
"peano",0,1
"peeking_take_while",0,1
"peggler",0,1
"peresil",0,2
"permutohedron",0,5
"pin-api",0,2
"pipers",0,1
"piston-float",0,4
"piston-shaders_graphics2d",0,4
"piston-texture",0,11
"pistoncore-current",0,5
"plugger-types",0,1
"plugin-test-api",0,2
"pnet_base",0,6
"pocket_prover",0,2
"pocket-resources",0,1
"poison-pool",0,1
"posix-ipc",0,1
"precomputed-hash",0,3
"prefixtree",0,2
"proc-macro-hack-impl",0,3
"procedural-masquerade",0,7
"progrs",0,1
"pub-iterator-type",0,2
"qdowncast",0,1
"qrcodegen",0,1
"quadrature",0,2
"quick-error",0,192
"quoted_printable",0,1
"r0",0,6
"raw-vec",0,1
"rawpointer",0,5
"rbspy-ruby-structs",0,1
"read_color",0,3
"read_exact",0,1
"recipe-reader",0,1
"recycler",0,1
"redox_syscall",0,13
"ref_slice",0,9
"renderdoc-api-sys",0,1
"rent_to_own",0,1
"reproto-naming",0,7
"reproto-path-lexer",0,1
"rerast_macros",0,1
"resources_package_package",0,1
"revord",0,2
"rfc1700",0,1
"rgen3-string",0,1
"rlibc",0,12
"rng_trait",0,3
"rollbuf",0,2
"rs-release",0,2
"rsmorphy-dict-ru",0,1
"rsyntax",0,1
"rtp-rs",0,1
"rust_info",0,1
"rust-libcore",0,1
"rust-xml",0,2
"rustc-cfg",0,4
"rustc-demangle",0,16
"rustc-hex",0,14
"rustdt_util",0,2
"rusting",0,2
"rustop",0,1
"rustspec_assertions",0,1
